#queryid	MCT.f.0325	MCT.f.0326	MCT.f.0327	MCT.f.0329	MCT.f.0330	MCT.f.0331	MCT.f.0334	MCT.f.0335	MCT.f.0336	MCT.f.0337	MCT.f.0338	MCT.f.0340	taxonomy
cazy_0314_gene_16755	3.0	2.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH4
cazy_0785_gene_7672	12.0	8.0	2.0	6.0	3.0	4.0	14.0	20.0	1.0	4.0	9.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0812_gene_8247	11.0	8.0	3.0	1.0	0.0	1.0	8.0	13.0	1.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH42
cazy_0069_gene_11178	3.0	5.0	0.0	1.0	1.0	3.0	4.0	10.0	2.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0070_gene_11178	3.0	2.0	0.0	0.0	0.0	0.0	7.0	15.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0145_gene_12566	10.0	12.0	8.0	6.0	3.0	3.0	14.0	10.0	5.0	3.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0205_gene_13979	2.0	5.0	3.0	0.0	2.0	3.0	5.0	6.0	0.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0240_gene_14900	1.0	1.0	0.0	0.0	0.0	1.0	13.0	4.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0247_gene_15055	3.0	4.0	0.0	0.0	0.0	3.0	12.0	19.0	0.0	1.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0248_gene_15081	9.0	10.0	1.0	4.0	3.0	3.0	7.0	6.0	1.0	0.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0256_gene_15244	3.0	2.0	1.0	5.0	4.0	3.0	6.0	15.0	6.0	3.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0272_gene_15656	3.0	3.0	1.0	2.0	1.0	3.0	4.0	3.0	4.0	0.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0274_gene_15674	4.0	4.0	3.0	6.0	2.0	4.0	6.0	4.0	2.0	2.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0278_gene_15800	1.0	6.0	2.0	3.0	2.0	1.0	2.0	1.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0286_gene_16078	4.0	5.0	1.0	1.0	6.0	3.0	4.0	10.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0287_gene_16085	5.0	2.0	2.0	3.0	1.0	4.0	5.0	14.0	2.0	2.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0364_gene_17710	6.0	7.0	1.0	2.0	2.0	3.0	5.0	18.0	2.0	2.0	4.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0378_gene_18202	2.0	0.0	0.0	2.0	2.0	7.0	0.0	3.0	1.0	0.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0401_gene_18864	8.0	3.0	1.0	0.0	0.0	2.0	8.0	21.0	1.0	2.0	3.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0406_gene_19095	10.0	5.0	3.0	1.0	1.0	1.0	12.0	13.0	2.0	1.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0422_gene_19462	3.0	2.0	1.0	0.0	0.0	0.0	1.0	8.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0425_gene_19599	3.0	7.0	1.0	1.0	1.0	0.0	7.0	9.0	2.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0434_gene_19936	1.0	1.0	0.0	0.0	1.0	2.0	3.0	5.0	0.0	0.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0439_gene_20160	8.0	4.0	0.0	0.0	3.0	3.0	8.0	9.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0463_gene_21114	2.0	0.0	0.0	2.0	0.0	4.0	2.0	1.0	1.0	1.0	6.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0484_gene_21748	2.0	0.0	0.0	4.0	1.0	3.0	2.0	0.0	1.0	0.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0495_gene_22010	2.0	2.0	3.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0499_gene_221	5.0	8.0	5.0	8.0	0.0	7.0	9.0	15.0	9.0	5.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0548_gene_3352	12.0	4.0	5.0	8.0	2.0	3.0	9.0	13.0	2.0	5.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0639_gene_4848	17.0	7.0	3.0	10.0	4.0	3.0	15.0	13.0	5.0	2.0	14.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0731_gene_6518	3.0	6.0	2.0	3.0	3.0	5.0	10.0	14.0	2.0	3.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0767_gene_7238	2.0	7.0	1.0	0.0	2.0	4.0	7.0	19.0	4.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0776_gene_7421	15.0	14.0	6.0	10.0	5.0	6.0	15.0	31.0	3.0	5.0	7.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0802_gene_7932	8.0	17.0	8.0	9.0	8.0	4.0	6.0	15.0	3.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0849_gene_9057	3.0	4.0	3.0	1.0	0.0	3.0	4.0	11.0	2.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH43
cazy_0123_gene_12042	9.0	12.0	2.0	3.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0216_gene_14230	7.0	14.0	3.0	5.0	2.0	2.0	6.0	13.0	1.0	2.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0280_gene_15834	24.0	30.0	8.0	10.0	6.0	9.0	13.0	25.0	1.0	4.0	8.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0293_gene_16325	8.0	5.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0375_gene_18157	6.0	4.0	4.0	6.0	1.0	6.0	4.0	11.0	4.0	2.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0396_gene_18815	4.0	4.0	5.0	4.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0441_gene_20202	1.0	0.0	0.0	3.0	1.0	3.0	0.0	5.0	0.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0500_gene_22188	8.0	12.0	5.0	4.0	3.0	0.0	10.0	6.0	4.0	0.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0647_gene_4994	9.0	6.0	3.0	3.0	3.0	1.0	3.0	3.0	1.0	0.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0757_gene_700	6.0	6.0	6.0	3.0	2.0	1.0	7.0	14.0	6.0	4.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0758_gene_701	9.0	3.0	15.0	9.0	2.0	7.0	9.0	11.0	4.0	4.0	8.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH5
cazy_0149_gene_12721	28.0	18.0	4.0	1.0	3.0	8.0	17.0	34.0	6.0	5.0	10.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0162_gene_13004	8.0	18.0	7.0	8.0	2.0	5.0	14.0	17.0	3.0	4.0	3.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0168_gene_13091	17.0	31.0	11.0	9.0	1.0	1.0	4.0	3.0	0.0	4.0	8.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0267_gene_15602	7.0	1.0	1.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0281_gene_15882	10.0	17.0	2.0	2.0	3.0	1.0	22.0	28.0	4.0	5.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0292_gene_16221	16.0	14.0	15.0	8.0	6.0	9.0	9.0	18.0	2.0	2.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0394_gene_18760	2.0	4.0	0.0	2.0	1.0	1.0	10.0	5.0	2.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0599_gene_4206	10.0	15.0	6.0	16.0	5.0	10.0	15.0	27.0	5.0	6.0	5.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0850_gene_9058	3.0	9.0	1.0	0.0	0.0	3.0	8.0	12.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH51
cazy_0333_gene_17008	10.0	3.0	3.0	3.0	0.0	0.0	9.0	14.0	1.0	0.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0380_gene_1831	7.0	8.0	9.0	7.0	2.0	4.0	11.0	9.0	7.0	6.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0413_gene_1921	12.0	10.0	6.0	5.0	4.0	4.0	8.0	16.0	5.0	5.0	6.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0448_gene_20642	11.0	3.0	8.0	4.0	3.0	3.0	12.0	25.0	0.0	2.0	2.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0621_gene_4494	6.0	14.0	6.0	7.0	3.0	7.0	14.0	18.0	9.0	5.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH57
cazy_0701_gene_5757	26.0	36.0	13.0	13.0	7.0	11.0	23.0	30.0	4.0	8.0	17.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH63
cazy_0453_gene_2072	13.0	7.0	9.0	14.0	3.0	6.0	4.0	5.0	9.0	11.0	7.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0455_gene_20743	1.0	1.0	2.0	3.0	1.0	1.0	7.0	1.0	0.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0556_gene_3420	18.0	15.0	6.0	7.0	2.0	4.0	9.0	11.0	1.0	1.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0728_gene_6459	8.0	7.0	7.0	10.0	6.0	6.0	10.0	17.0	6.0	9.0	3.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH65
cazy_0841_gene_8861	8.0	10.0	2.0	16.0	6.0	7.0	20.0	30.0	4.0	4.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH66
cazy_0298_gene_16428	2.0	0.0	1.0	3.0	1.0	1.0	15.0	11.0	2.0	2.0	2.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH67
cazy_0106_gene_11763	4.0	1.0	0.0	0.0	0.0	0.0	2.0	8.0	1.0	4.0	4.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0243_gene_1492	8.0	6.0	2.0	3.0	3.0	3.0	2.0	6.0	0.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0428_gene_1962	2.0	4.0	5.0	4.0	1.0	1.0	2.0	6.0	3.0	2.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0512_gene_2447	11.0	5.0	3.0	0.0	3.0	1.0	7.0	4.0	2.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0527_gene_2810	4.0	7.0	7.0	2.0	3.0	5.0	4.0	6.0	1.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0593_gene_4163	4.0	6.0	1.0	4.0	2.0	2.0	1.0	3.0	5.0	1.0	5.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0633_gene_46	10.0	6.0	6.0	7.0	2.0	5.0	9.0	10.0	4.0	3.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0810_gene_814	21.0	15.0	16.0	11.0	1.0	0.0	12.0	10.0	1.0	4.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0865_gene_936	1.0	3.0	0.0	3.0	0.0	1.0	4.0	11.0	0.0	1.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH73
cazy_0103_gene_11742	3.0	3.0	0.0	2.0	2.0	1.0	5.0	7.0	1.0	0.0	6.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH74
cazy_0021_gene_10396	11.0	15.0	12.0	5.0	3.0	2.0	16.0	21.0	1.0	3.0	4.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0316_gene_16774	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0476_gene_21532	5.0	12.0	12.0	3.0	0.0	1.0	2.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH76
cazy_0032_gene_10643	22.0	22.0	5.0	5.0	2.0	9.0	34.0	58.0	4.0	9.0	11.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0268_gene_15620	16.0	13.0	15.0	26.0	3.0	5.0	29.0	32.0	25.0	20.0	8.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0682_gene_5432	24.0	29.0	18.0	22.0	10.0	16.0	19.0	35.0	19.0	13.0	15.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0739_gene_6700	62.0	52.0	21.0	27.0	14.0	20.0	44.0	60.0	18.0	17.0	21.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0821_gene_8368	15.0	13.0	3.0	5.0	3.0	8.0	4.0	12.0	4.0	4.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH77
cazy_0173_gene_13197	2.0	5.0	4.0	2.0	0.0	2.0	5.0	3.0	3.0	1.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0185_gene_13347	6.0	15.0	3.0	4.0	4.0	3.0	17.0	20.0	3.0	1.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0253_gene_15150	1.0	3.0	1.0	2.0	1.0	1.0	3.0	3.0	2.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0301_gene_16467	5.0	3.0	2.0	0.0	0.0	3.0	6.0	6.0	0.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0417_gene_19322	4.0	1.0	2.0	5.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0519_gene_2532	22.0	34.0	9.0	9.0	7.0	7.0	19.0	21.0	2.0	3.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0614_gene_4366	9.0	5.0	6.0	5.0	2.0	1.0	4.0	11.0	4.0	6.0	5.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0671_gene_5247	27.0	17.0	5.0	4.0	5.0	13.0	32.0	39.0	10.0	6.0	17.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0696_gene_5727	23.0	29.0	15.0	12.0	14.0	11.0	17.0	39.0	8.0	6.0	9.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0759_gene_7057	19.0	16.0	6.0	8.0	3.0	2.0	41.0	50.0	1.0	6.0	8.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH78
cazy_0003_gene_10105	4.0	3.0	4.0	1.0	1.0	3.0	2.0	9.0	2.0	4.0	4.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0036_gene_10683	3.0	4.0	1.0	0.0	2.0	2.0	2.0	4.0	1.0	0.0	6.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0040_gene_10773	9.0	11.0	5.0	3.0	1.0	5.0	11.0	20.0	6.0	3.0	4.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0796_gene_7825	8.0	4.0	5.0	3.0	1.0	3.0	4.0	6.0	1.0	2.0	5.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0808_gene_8124	11.0	13.0	3.0	2.0	4.0	2.0	13.0	8.0	1.0	1.0	2.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH84
cazy_0472_gene_21462	2.0	0.0	5.0	1.0	2.0	1.0	3.0	1.0	1.0	2.0	1.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH85
cazy_0078_gene_11394	8.0	9.0	5.0	15.0	2.0	5.0	9.0	16.0	2.0	2.0	8.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0171_gene_13132	6.0	2.0	1.0	0.0	3.0	1.0	8.0	12.0	0.0	2.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0228_gene_14583	4.0	6.0	3.0	2.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0408_gene_19156	16.0	21.0	5.0	5.0	4.0	6.0	6.0	13.0	4.0	7.0	1.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0414_gene_19217	4.0	5.0	2.0	1.0	1.0	1.0	8.0	11.0	0.0	0.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0442_gene_20241	2.0	1.0	0.0	1.0	0.0	0.0	8.0	4.0	1.0	0.0	2.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0467_gene_21198	1.0	1.0	0.0	0.0	1.0	3.0	5.0	2.0	1.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0508_gene_226	13.0	17.0	2.0	8.0	1.0	4.0	9.0	14.0	9.0	6.0	5.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0533_gene_2972	9.0	15.0	6.0	6.0	5.0	7.0	13.0	12.0	7.0	9.0	6.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0626_gene_4567	3.0	6.0	8.0	5.0	3.0	5.0	9.0	13.0	2.0	3.0	7.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH88
cazy_0353_gene_17438	2.0	3.0	1.0	0.0	1.0	4.0	7.0	6.0	2.0	1.0	1.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH89
cazy_0050_gene_10968	17.0	24.0	13.0	12.0	7.0	6.0	12.0	28.0	11.0	3.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0480_gene_21647	0.0	0.0	0.0	2.0	1.0	0.0	5.0	5.0	2.0	0.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0605_gene_4280	18.0	24.0	12.0	7.0	5.0	8.0	16.0	25.0	2.0	3.0	10.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0634_gene_4650	23.0	20.0	16.0	6.0	5.0	13.0	15.0	19.0	7.0	2.0	9.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0643_gene_4860	11.0	16.0	6.0	7.0	6.0	13.0	31.0	34.0	3.0	1.0	7.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0663_gene_5146	18.0	16.0	18.0	14.0	5.0	5.0	14.0	25.0	5.0	5.0	3.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0748_gene_6845	22.0	22.0	9.0	11.0	4.0	3.0	9.0	18.0	5.0	3.0	12.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0771_gene_7246	41.0	50.0	13.0	30.0	8.0	9.0	24.0	43.0	10.0	9.0	21.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH9
cazy_0005_gene_10129	25.0	21.0	14.0	11.0	10.0	13.0	17.0	30.0	13.0	11.0	16.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0006_gene_10130	28.0	27.0	17.0	13.0	11.0	8.0	11.0	33.0	8.0	23.0	15.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0011_gene_10213	24.0	15.0	3.0	1.0	4.0	2.0	20.0	34.0	7.0	6.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0012_gene_10238	17.0	8.0	0.0	4.0	5.0	8.0	3.0	10.0	4.0	1.0	3.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0049_gene_10945	10.0	10.0	3.0	2.0	0.0	2.0	17.0	24.0	1.0	3.0	3.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0131_gene_12153	23.0	33.0	7.0	3.0	3.0	9.0	32.0	66.0	5.0	4.0	7.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0150_gene_12728	11.0	15.0	7.0	1.0	2.0	1.0	31.0	35.0	4.0	0.0	5.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0304_gene_16476	9.0	6.0	5.0	0.0	2.0	3.0	7.0	13.0	4.0	2.0	3.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0311_gene_16680	7.0	5.0	7.0	3.0	1.0	2.0	2.0	2.0	0.0	2.0	1.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0466_gene_21130	5.0	6.0	6.0	4.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0518_gene_2531	27.0	27.0	17.0	8.0	5.0	2.0	25.0	29.0	3.0	3.0	7.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0552_gene_3392	39.0	25.0	4.0	6.0	4.0	11.0	29.0	42.0	7.0	6.0	10.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
cazy_0645_gene_4892	33.0	46.0	23.0	22.0	15.0	10.0	26.0	55.0	11.0	6.0	15.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH92
